"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10"
"29",0.0527852647987409,0.0464137567507399,0.0418638184297125,0.00987673277342555,0.00675851090247794,-0.0310268169866944,-0.00645046317329636,-0.0569550888975468,0.0767585298120962,-0.00584274357316196
"30",0.0527596938787873,0.0464414404734852,0.0405166319094574,0.0105062957238912,0.00644834816224551,-0.0310039265184635,-0.00527589975718255,-0.0548647795915622,0.075075268215703,-0.00793953031927853
"31",0.0527522213411607,0.0461974010838335,0.0405694990357567,0.0100644663145328,0.00672562063699198,-0.0291292726287688,-0.00580495184532854,-0.0558753421499334,0.0746566868966613,-0.00543675217292274
"32",0.052788377657693,0.0464212550161588,0.0413478054875505,0.00975983555772231,0.00610578059255557,-0.0321436638847275,-0.00664060216449239,-0.0565565684949139,0.0744692725845328,-0.00533097208492796
"33",0.0527649684437673,0.0470683851435898,0.0417250019639508,0.00776146222766751,0.00661016278952441,-0.0379834984126066,-0.00707470642070702,-0.0513550668878674,0.0763377315671557,-0.00552398704654229
"34",0.0527654195068977,0.0470468382775199,0.041669822253019,0.00776855670718583,0.00663464114771391,-0.0376972365144065,-0.00725021388248811,-0.0516613320206889,0.076434191859062,-0.00509831786642333
"35",0.0526976604320237,0.0460599895528657,0.0402317132454899,-0.0273480600427461,0.0233007803405096,-0.0678813921768627,-0.00699741214899933,0.00725696691735679,0.0642096721399369,0.0328148548297762
"36",0.0526291800897674,0.0469127534991189,0.0403045901563612,-0.0294402155055439,0.0231339841375277,-0.0652246494205137,-0.00896447538930885,0.00942878668539131,0.0615681589287752,0.0346247144332324
"37",0.0526559133799439,0.0471993439811834,0.037925921209771,-0.0356335964773581,0.0217228554599816,-0.073316862520902,-0.00230799866499845,0.00586815756156434,0.0550526304274212,0.0233129498060131
"38",0.052618803403518,0.0491843414542466,0.0369451492950231,-0.0443501172724546,0.0182248745259278,-0.0808435727119022,-0.0215363775228289,0.0145994083158597,0.037628359113356,0.0230313694805732
"39",0.0526119238990019,0.0492511353844054,0.0368057901859411,-0.044450236278508,0.0180095252242491,-0.0815348133349932,-0.0226571896912783,0.0151492727750343,0.0369865972398058,0.024083321829219
"40",0.0523794123435522,0.0455008550728131,0.0360571158464368,-0.0528636740510053,0.0334403796394731,-0.0791160213509447,0.00572237068958504,0.00453054316564616,0.0231675518381022,0.0583364216963974
"41",0.0525748465709423,0.0494220888659346,0.0364365170634879,-0.045091706638248,0.0180874717846951,-0.0783588631742797,-0.0231158392406667,0.0163299007708913,0.0340244490747341,0.0252059036360503
"42",0.0525677620426338,0.0501191946264621,0.0382201849347525,-0.0450121314787562,0.0190024221870886,-0.0812255992452759,-0.0182298023465892,0.017635745857818,0.0360879283578039,0.0191353853667031
"43",0.0525640715372473,0.0502525842806858,0.0381479018175476,-0.0454258017924062,0.0186384580391422,-0.0808868813585559,-0.0191519694144804,0.0170317428516308,0.0361895623459768,0.0192705951100867
"44",0.0526029773858462,0.0494972230931075,0.0140159365727433,-0.0565410283252104,0.0170753518700524,-0.0953643883299001,0.00769673847929866,0.013825347826108,-0.0110378867700882,-0.0091563215296549
"45",0.0526813715361673,0.0481848259204167,0.01377497071702,-0.0565430680851805,0.0171005410216702,-0.0965322563304679,0.00722430134268623,0.0147414209053569,-0.0155017798929416,-0.00845068190864295
"46",0.052644337997856,0.0478913108407053,0.013595685024311,-0.0567941077974789,0.0174272032554776,-0.0949590752589403,0.00542025719651253,0.0162556231326509,-0.0174463515096544,-0.00609560797123735
"47",0.0526902647804852,0.0480038683869764,0.0137428818737549,-0.0564644441861553,0.0172088146517064,-0.0980839198853926,0.00691578180851261,0.0150878473903148,-0.0156402079121911,-0.00750453035130013
"48",0.0526933523598142,0.0480260007392966,0.0135758959612855,-0.0564372716458003,0.0173028316801199,-0.0977586061157185,0.00709560560114988,0.0151471925481469,-0.0158698663201713,-0.00755711128027317
"49",0.0526816012084748,0.0479312888199966,0.013967979427013,-0.0561254120522965,0.0174368997981558,-0.0967368156181585,0.00691133034088942,0.0165788204000697,-0.0178209537582223,-0.00764686132569074
"50",0.0525803486717633,0.0463192638236136,0.0185464659518536,-0.0554296352119861,0.0131112352607406,-0.0988483547225753,-0.0158475117460365,0.0229255303829746,-0.0262467401622185,0.0268437645467881
"51",0.0525173937554995,0.0461960113530353,0.0170985237711999,-0.0549933396869104,0.0135356124915388,-0.0964089650099368,-0.0148167535332643,0.0237210812837724,-0.0240418140138538,0.0233530270143143
"52",0.0525912137473469,0.0459741136003991,0.0177252916066169,-0.0555950112495085,0.0125817376472145,-0.0992799829359248,-0.0148726873211241,0.0225241302715872,-0.0259473849203597,0.0256270230611673
"53",0.0526085563409063,0.0458998053161662,0.017858659048679,-0.0550861472190726,0.0127367716262508,-0.0989251004180731,-0.0143760672545005,0.0234570152148887,-0.0271552151275951,0.0254550314443257
"54",0.0525998288958255,0.0460120987314407,0.0180590485041965,-0.0552246188051676,0.0128674778353694,-0.0990893411740124,-0.01410512969673,0.0243380091370911,-0.0278463727793743,0.025262733899092
"55",0.0525512370029941,0.0461644165651526,0.0179278312724168,-0.0549384972323612,0.0125146234072388,-0.0990964870202559,-0.0145080725778047,0.0254439763317203,-0.0279420732508388,0.0236722940149486
"56",0.0526373945383095,0.0477701938319707,0.0135113316551234,-0.0570464038002965,0.0160360485206367,-0.094540780702154,0.0078531447944584,0.018541111899477,-0.022938040894394,-0.0141234714880959
"57",0.0526649195262434,0.0482196789373724,0.013762557783814,-0.0568224095983429,0.0159484257520312,-0.0971111421790152,0.00903128220110049,0.0171032696614336,-0.0224561697426793,-0.0151023237893199
"58",0.0526803111527646,0.0478359694203939,0.013619926145432,-0.056344788388915,0.0158339185728272,-0.0973106098891718,0.00871602641821824,0.0160848095027242,-0.0212374626756941,-0.0158102800694053
"59",0.0526859363047483,0.0473342897666755,0.0133603467792258,-0.0562159550115321,0.0169832389884974,-0.0953704354484457,0.00857411818644035,0.0157547859036407,-0.0225238361380422,-0.0139157708127237
"60",0.052686641563554,0.0474960193637041,0.0133925387703954,-0.0564346511380969,0.0163113859218021,-0.0963982367760805,0.00878851702200281,0.0156120408767247,-0.0215888085823044,-0.0129774409311401
"61",0.0524346646529384,0.0439578202413077,0.0125166512174236,-0.0652794599597596,0.0316719833595564,-0.0934989854546853,0.034655573155415,0.0020176284389011,-0.0363725248345962,0.0172889260430403
"62",0.0526438322463058,0.0481008361557596,0.0131723874450282,-0.0579016393788372,0.0155494963254366,-0.0950537070658494,0.00440479325366044,0.0113149031958565,-0.0214661025442523,-0.0161743042483411
"63",0.0526706706442372,0.0478544065857075,0.012469973573422,-0.057523008520627,0.0156588874759531,-0.0960024466662413,0.00641171029580468,0.0114028907963326,-0.0233459083836338,-0.0145122921605427
"64",0.0526035891757857,0.0478158489032833,0.0113537644332791,-0.0573436191661778,0.0149941244601466,-0.0894133503327442,0.00645839146240143,0.0123297785543068,-0.0249473782010366,-0.0201468150918593
"65",0.0526686605241657,0.0477352832413717,0.0128710129985541,-0.0578370156365282,0.0146815012262473,-0.090289307696073,0.00529036298358969,0.015511601522916,-0.0285377387594983,-0.0155965819405662
"66",0.0527054867997308,0.0477988149149422,0.012798279415041,-0.0571073560705109,0.0142864164037806,-0.0932313133503202,0.00750036142359043,0.018204720291582,-0.02860379482983,-0.0148010812823495
"67",0.0526752311081549,0.047755179394782,0.0133384044719289,-0.0575111082390857,0.01456804544198,-0.0930648161097449,0.00626215379559571,0.0187332499330212,-0.0286809029934947,-0.0165876786622667
"68",0.0526900375368116,0.0477297347297149,0.0132057626818965,-0.0576736124519072,0.0141408398113094,-0.092908527948375,0.00610160399684173,0.0183247707280677,-0.0275713828489375,-0.0164629164492268
"69",0.0525314542867564,0.036489960875422,-0.0127118609886661,-0.0752194150207103,-0.0160959212675094,-0.0342132057482762,-0.0271529906766058,0.0980875912858969,0.0365529581860489,-0.056078445324785
"70",0.0525768555638946,0.0365584042544402,-0.0127803406695711,-0.0748722643832766,-0.0162447647468829,-0.0349034942944652,-0.0255494773941,0.0985345132901528,0.0368814905249977,-0.0556229138429576
"71",0.0525873515271564,0.0363890317852878,-0.0120434103741002,-0.0746095232288064,-0.0158826229611327,-0.0372326986098077,-0.0253037395931017,0.0991461032486444,0.0394324632235397,-0.0578159676222725
"72",0.0525861359609645,0.0363969148641001,-0.0125875162578226,-0.0746300114153705,-0.016215935515344,-0.0369422948142507,-0.025319402143636,0.0984602778433603,0.0386006631011542,-0.0571622591319772
"73",0.0525893854227201,0.0371356446560741,-0.0150607677881138,-0.0746755005421205,-0.0171062567554215,-0.0347520220059177,-0.0254326325408618,0.0941324797657828,0.0396276121977178,-0.0537988182981216
"74",0.0523818122627292,0.0199457729417447,-0.0331669903805232,-0.0880642852128243,-0.00650896827847124,0.0193530981057541,-0.0107208763770904,0.0999367462383442,0.0748708623475104,-0.008886218372099
"75",0.0522040783220814,0.0133148925772798,-0.0311879071276081,-0.0996304850863999,0.0155874397460416,0.0388912826388786,0.00219265098457234,0.0947124957808263,0.0909035504192465,0.0113176171272866
"76",0.0524193558224577,0.0203976512610413,-0.033678741311678,-0.0880914380278354,-0.00725039357428196,0.0194310097736635,-0.00598310747882035,0.0975008755042912,0.0803825926185226,0.000109013034983038
"77",0.052406982182328,0.0199424522758788,-0.03328384553365,-0.0910664340512785,-0.0101536438028172,0.0244853471663391,-0.00741018179161496,0.10060316105093,0.073595567892931,0.00786609158447711
"78",0.0526108061802267,0.0266326384600581,-0.0360421416911728,-0.0784099270809101,-0.0331922147737655,0.00543900334811999,-0.0187305041594106,0.103945021110802,0.0562766689828953,-0.0131681756373126
"79",0.0525545729896323,0.0266083088299937,-0.0361008029677032,-0.078554059455419,-0.0330596170214465,0.00855632035256454,-0.0201695766465587,0.105976767919807,0.054265446219421,-0.0117165653938711
"80",0.052619429093623,0.0263536662125334,-0.0365820688540985,-0.0785227399973687,-0.0328903785326579,0.00595211201722205,-0.0193002355946169,0.105748331824839,0.0543234718699777,-0.0106138923920563
"81",0.0526339197974837,0.0261349940765151,-0.0361590694503397,-0.076683838959445,-0.0330369421401125,0.00879557108858564,-0.0184347131506376,0.103295346329414,0.0537874714847595,-0.0112915294366733
"82",0.0525696857736357,0.026447396287142,-0.0374579795713011,-0.0783951248367276,-0.0372978974168403,0.0180849852476678,-0.0316101565963574,0.0932730628830666,0.0319116354346317,-0.0168208557106727
"83",0.0525712712340551,0.0262473035341412,-0.0370157023728694,-0.0792886348805381,-0.0382264974818741,0.0197114904330774,-0.032604519046396,0.0942001480060464,0.0301625897527371,-0.0142614719261592
"84",0.0525336703194286,0.0253963039381613,-0.0405045674156172,-0.0776291391395425,-0.0362276991949414,0.0222251297806179,-0.0235978929951638,0.0896070388747823,0.0256352997923865,-0.00919897890352434
"85",0.0525378690720915,0.0262542672964933,-0.03733442734475,-0.0789174832313895,-0.0375722207135798,0.0225208944330771,-0.0336330039218196,0.0942579151691384,0.0283833260426777,-0.0143051775342567
"86",0.052650985248905,0.0475810421643755,0.00760455398218233,-0.0598186555016385,0.00527216822189892,-0.0673281042962645,-0.00644766259718846,0.00449281780774842,-0.0636323957885539,-0.00577668882424663
"87",0.0526084795586854,0.0480029687999906,0.00670475788636942,-0.0601540510106767,0.00395672680035005,-0.0659382103895287,-0.00670084799645393,0.00178954515520707,-0.0655661962614823,-0.00559522311017694
"88",0.0526686590193271,0.0478494091078003,0.00701897223681279,-0.0592481458686647,0.00524349702815109,-0.0684146420189039,-0.00476527988572909,0.00130966654979963,-0.0629407135949598,-0.00668492087337971
"89",0.0526497815209899,0.0467882416045174,0.00197602615749007,-0.0572203662983308,0.00641636612318862,-0.0682319492879585,0.00773110233434213,-0.00657151205145337,-0.0679492277753217,-0.00487851872550989
"90",0.0526345488573951,0.0462629276104308,0.00173432336830558,-0.0572887731026026,0.00689215340378105,-0.0661084232918157,0.00756590109817128,-0.00731852763903508,-0.0681417705956377,-0.00347961270590034
"91",0.0526632873189599,0.0464207055430895,0.00453031883212247,-0.0598398393625248,0.00472420875939773,-0.0652183427338617,-0.00203070208044441,-0.0018933875474667,-0.0679323881120961,-0.00466112236668364
"92",0.0526234309131297,0.0477112464815788,0.00312729182830769,-0.0639067697326359,-0.0014471920029623,-0.0537314614853428,-0.0100678782644246,-0.0146154605958696,-0.0792613222765516,-0.00272031853736965
"93",0.0525976692548361,0.0471133097541818,-0.000738462835538669,-0.0614067612591003,0.000555125310518849,-0.0545045906984249,0.00151394043171778,-0.0198646505040589,-0.078578584090873,-0.00241567661609336
"94",0.0525117213076371,0.023828930823933,-0.0407199788622397,-0.0797440056476501,-0.0422285784332936,0.037694169532681,-0.033946333935807,0.0852334011305543,0.00620044454330008,-0.0168510740808561
"95",0.0524789264861729,0.0257982184351111,-0.0457223946885867,-0.0810464233486794,-0.0408674110638678,0.0369717741712069,-0.0281231945987036,0.0697366535032565,0.0118944205762755,-0.00831106402954399
"96",0.0525053346348936,0.0259246436141359,-0.0457879446554052,-0.0810182462607929,-0.0413185892155808,0.0357918041600103,-0.0278853534021104,0.0686650368112966,0.0124844885414436,-0.00824350210661801
"97",0.0524817698782682,0.0267385420950724,-0.0459198606225112,-0.0838547133140076,-0.0441886732789849,0.0452716498981,-0.0416416380420595,0.0601100262777983,0.00547732414596027,-0.0136079807093564
"98",0.0524881087468857,0.0262828193760126,-0.04602166306785,-0.0832862583510295,-0.0450059382752659,0.0478908820994786,-0.0418178458386996,0.061767476087192,0.000529484442817168,-0.0139398258672584
"99",0.0524938591549406,0.0263483051771922,-0.0459672673641186,-0.0833762326779587,-0.0453638520363931,0.0491444300619212,-0.0423017753120517,0.061170271435272,-0.00019776834269423,-0.0117239208204526
"100",0.0524580366794417,0.0262280290810521,-0.046458656501917,-0.0834348996696701,-0.0450684934416151,0.0527102787049801,-0.0434120999072187,0.0614725680708171,-0.00274137423703601,-0.00890648094150335
"101",0.0525526914223071,0.0246924798847254,-0.047766373778401,-0.0795840973687621,-0.0422450346582293,0.0483475929383861,-0.029216047708779,0.0610272502092021,0.0166836847334398,-0.00289690095495368
"102",0.0524978411034086,0.0251609070549715,-0.0479902747360829,-0.0818166534560889,-0.0460881673159699,0.0535395899282622,-0.0418556860450258,0.0504483174405741,-0.00434556451927662,-0.00715540622568336
"103",0.0524870128532286,0.0252528089039006,-0.0473678414188575,-0.0826146185229277,-0.0468117873587634,0.0544349271039847,-0.044550050539334,0.0501807016478489,-0.00744561469205039,-0.00213287708106491
"104",0.0524769969049368,0.0242731175850498,-0.0464162683749538,-0.0815925278236729,-0.0484296504519469,0.0593355036816243,-0.0424059834961172,0.044550693533307,-0.0105607879102792,-0.00446480797267068
"105",0.0524464481007947,0.0244352317691608,-0.0459829402217516,-0.0822072699709007,-0.0491740838016727,0.0616240444852442,-0.0454242898871793,0.0444247870018833,-0.0120563210560303,-0.00121813903403584
"106",0.0525084326791084,0.0463813343167316,-0.00141733201423574,-0.0659315555263134,-0.010875845952352,-0.0255629740759721,-0.0315241447247754,-0.0470570778927883,-0.12600979953121,0.000300164225959863
"107",0.0525248173750408,0.046419551267595,-0.00156189873952932,-0.0658751045193232,-0.0105255095349167,-0.0271380066263685,-0.029861244095214,-0.0485389264153085,-0.124544952541154,-0.00111572035339395
"108",0.0525288127642934,0.046983381635599,-0.00140116421810853,-0.0638663565226532,-0.00731356582378523,-0.03321276510639,-0.015500004395637,-0.0454831576152582,-0.0992759417060661,0.00157994305506615
"109",0.0524706612668778,0.0473732864016476,-0.00197961581800528,-0.0671948096750388,-0.0108528373265626,-0.0289710868967391,-0.0293506889425008,-0.0512293391540164,-0.119385770909728,-0.00362286689137334
"110",0.0524124819521904,0.0473516277214905,-0.0019906246226328,-0.0672794703715077,-0.010709425602924,-0.0264906998744771,-0.0303346522336714,-0.0481063710217012,-0.121329804106752,-0.000857846715784555
"111",0.0525417926404103,0.0460367055573124,-0.0025015570210869,-0.0629293889828891,-0.00682625604541513,-0.0286968552315374,-0.0146275906264082,-0.0461454053484346,-0.105793479257014,0.00643207043751919
"112",0.0525807998007916,0.0458483758353822,-0.00180702725798261,-0.0625243116470462,-0.00607497766941191,-0.0299682373034858,-0.0154628325275862,-0.0460047137419525,-0.103931147432067,0.00390755461246881
"113",0.0525610753308606,0.0460173316420104,-0.00218897276695637,-0.062508197462647,-0.006029590118554,-0.0292383695275574,-0.0161189783421075,-0.047829778727853,-0.104427950923378,0.00724644971857733
"114",0.0525132498701368,0.0224514258579833,-0.0464137091721928,-0.0720939295119517,-0.0452266494607426,0.06957932612638,-0.0272451551055553,0.0296809879827035,0.00888740135528621,0.00826185389794325
"115",0.0525292156445023,0.0254654184668181,-0.0459486419908259,-0.0484668032909978,-0.0649532233264037,0.092890371263333,-0.0461598053012181,-0.0132801331465413,-0.00417189815197884,-0.0357246987989621
"116",0.0524725607618836,0.0258365732011428,-0.0458724470187257,-0.0497505876894593,-0.0682672374058511,0.0963593657639885,-0.0570880586501478,-0.0219649223442657,-0.0223903450558344,-0.0380027310993944
"117",0.0524736885906481,0.0254726353857541,-0.0460919686448061,-0.0490459750106216,-0.067837133295974,0.0960183321718081,-0.055904591206066,-0.0232618263320524,-0.0225264635881293,-0.038992580507691
"118",0.0524702479468324,0.0262379559922993,-0.0471131923789128,-0.0494144227259277,-0.0691740494219928,0.0990717257399425,-0.0563579527403679,-0.0284045397209547,-0.0219728039319136,-0.0384313147448442
"119",0.0524916419977371,0.0260582406311137,-0.0469806669985769,-0.0492946254430834,-0.0689325959799974,0.0989490608538124,-0.0556404137389021,-0.0276194252060532,-0.0228015202601294,-0.0374703815125394
"120",0.0524447263599245,0.0259543385628349,-0.0471614500563966,-0.0495042468074938,-0.069083509619039,0.10307605962404,-0.0574684926504755,-0.027301034476751,-0.0257475502296356,-0.0355251650028786
"121",0.0524395116372769,0.0258962425105604,-0.0478112146037865,-0.0490166579177567,-0.0696821339222479,0.103527352629884,-0.0573795933162046,-0.0318057727970597,-0.0255998814759786,-0.0358394955348783
"122",0.0525224688943576,0.0252077031322413,-0.049034649152479,-0.0454848930368928,-0.0680445243770531,0.0995521306252615,-0.0498651002608133,-0.0361772993022929,-0.0201963394722687,-0.0373430967238471
"123",0.0525193045918013,0.025208538427815,-0.0493015596646385,-0.0454263186386418,-0.0678777510284052,0.0998080236877105,-0.0493111256500669,-0.0373879296168586,-0.0206773940565616,-0.0387609782930222
"124",0.0525463978275169,0.0247456527828999,-0.0489402527759787,-0.0425187057526612,-0.0639527978603187,0.0971507678061509,-0.0364537584836754,-0.0351724234735555,-0.00144063115024557,-0.0350499886144608
"125",0.052507290601401,0.0242077203865982,-0.0493340503294744,-0.0419882133192151,-0.0641253680848767,0.101509325285377,-0.0371001685521109,-0.0350892897790639,-0.00537336522781825,-0.0327177811640448
"126",0.0525192436492285,0.0240346228960654,-0.0510950360141153,-0.0416241250271712,-0.0641830341665497,0.100071575496596,-0.0345248615770751,-0.0385149247830192,-0.00445925609916474,-0.0284732469512115
"127",0.0524664759949388,0.0282035126705433,-0.0320058462845113,-0.0516292999996363,-0.0402224351601865,0.0978551440861276,-0.0475165562914249,-0.100733161215767,-0.0607767715104068,-0.0621681576703017
"128",0.0524239747794057,0.0281832480108549,-0.0331189120954561,-0.0519757448423275,-0.0409281161426237,0.0994150445566668,-0.0479433364840769,-0.102267747779158,-0.0623265451607151,-0.0630548823028438
"129",0.0524654629739971,0.0272413275323265,-0.0330570830603675,-0.0504422180092581,-0.0398395297165856,0.0972231865375685,-0.046933306883082,-0.0997547805196183,-0.0593170440332457,-0.0619976102983734
"130",0.0524762761849352,0.0273650647587046,-0.032094931672979,-0.0507762574938778,-0.039210356052276,0.0987498165881543,-0.046108201115083,-0.0963664519872915,-0.0588017371293279,-0.0602305283311345
"131",0.0524971867058901,0.0281292553573384,-0.0320435027446222,-0.0512338307923521,-0.0397894760937154,0.0990899459722672,-0.044425796661642,-0.0983939216005479,-0.0596887827881437,-0.0601405953465365
"132",0.0526617560928639,0.0249885511045845,-0.0308067062039196,-0.0363874749729208,-0.0279373520619839,0.0958846258289144,-0.00121626036809736,-0.0957695349135115,0.0043660500614718,-0.0474999664788518
"133",0.0526711534030743,0.0250772611398829,-0.0314868109151856,-0.036397438221426,-0.0279613136467059,0.0954678526954063,0.000505523732849737,-0.0971797780116402,0.00491402625429942,-0.0474866440291038
"134",0.0526923599744204,0.0245963602609202,-0.030286076156251,-0.032484297091089,-0.0226593259777876,0.0844885016788847,0.0107071075587719,-0.0868627595538615,0.0150743350271161,-0.0491157747840939
"135",0.0526824188943754,0.0240865528938766,-0.0299155164196324,-0.0318208913523835,-0.0216977941964972,0.0864943237173654,0.00773321545268172,-0.0841795294281707,0.0151262418946687,-0.0483135621997612
"136",0.052617474791942,0.0244879125982306,-0.034904374898342,-0.033456619703016,-0.0273152443433445,0.0949904711814601,0.00981661334225865,-0.100048104564381,0.00198053360026761,-0.041336578869187
"137",0.0527597894745855,0.0316845277117918,-0.0301505570041479,-0.0073048826407333,-0.0245744825534633,0.0433593225620278,0.043738442149002,-0.125868677830206,-0.0291109238886867,0.0305693579092557
"138",0.052716489349065,0.0317526356841281,-0.0327180580187318,-0.00645539246494004,-0.0244468967927313,0.0451416365366998,0.0470814693582966,-0.129498226647827,-0.030163538373662,0.0342059487139811
"139",0.0527583570191789,0.0310290813401305,-0.0314083972270565,-0.00444103637676238,-0.022920905298069,0.0425919158620363,0.0499051001487999,-0.124233397870079,-0.025238279533209,0.0346497169178119
"140",0.0527462210067929,0.0305847278987173,-0.0314788210999621,-0.00412662087556452,-0.0221263467442261,0.0434302013898307,0.0501078727747176,-0.120869713276859,-0.0253744131222308,0.0358195855171042
"141",0.0528417027262,0.029748392186376,-0.0292954093736268,0.00011227733006862,-0.0163584607822851,0.0308516640123396,0.0590331381762013,-0.10967932971034,-0.0133824637782478,0.0321314516300683
"142",0.0528249202663636,0.0299269540014519,-0.0291565085111158,0.000293722421236965,-0.0161982512381968,0.0287084931691545,0.0599313744272066,-0.109992029625346,-0.0118844368062731,0.0311529327860275
"143",0.052827789786345,0.0298461048273023,-0.0287015479631241,0.000781366374446532,-0.016009594943363,0.0299376884793788,0.059086888982558,-0.108797163025594,-0.0125264276100681,0.0316197737810242
"144",0.0528203184057766,0.03028575033931,-0.0298074548597697,-0.000234484352187269,-0.016616579412606,0.030388237950097,0.0598815677256428,-0.112239516088804,-0.0140974372122902,0.0329457695800274
